logFC logCPM LR PValue significant
chr2L-17952210 -1.03553698427259 2.67328616168833 1.39918967303714 0.236859292885896 0
chr2L-17952523 2.04628811139714 4.2829064663912 4.73604961878183 0.0295368200398334 0
chr2L-17953856 -0.855899688847392 -0.0971011074989502 0.696847008225816 0.40384517761463 0
chr2L-17954036 0.0522030657982484 1.20829639976421 0.00355766867766327 0.952437424883404 0
chr2L-17954443 -1.16805600162273 0.43819719537319 1.48963212259348 0.222273546869152 0
chr2L-17954626 0.377466293847166 2.0764209660906 0.0729659294637521 0.787066348219534 0
chr2L-17955438 -0.071727296626102 0.135187969778292 0.00296944936007737 0.956542661007143 0
chr2L-17955625 3.72203796447245 2.29507265356876 7.20946476476683 0.00725201176676357 0
chr2L-17957469 -0.253898185350406 0.184471306147595 0.093353987730421 0.75995578702059 0
chr2L-17957522 0.79335022259274 2.49937610446288 0.890459906283295 0.345352708107144 0
chr2L-17958045 1.01563953331985 2.52055946905893 0.991895621066515 0.319279509093233 0
chr2L-17959402 0.595928880679293 -0.667603903627644 0.475017221737544 0.490688021848556 0
chr2L-17961741 1.19818225152903 -0.173578545541332 1.17446119041109 0.278486478540511 0
chr2L-17965344 0.957732368748613 -0.639496922398041 1.1670193967427 0.280014521660372 0
chr2L-17965797 -0.20650465460038 -0.244276422493413 0.0634273104951668 0.801158714698724 0
chr2L-17967199 0.579720910979647 -0.805813424980681 0.144738616266595 0.703614903261868 0
chr2L-17968971 0.75838306952536 -1.48819538386506 0.394772822325208 0.529801212329784 0
chr2L-17969488 0.870095454323239 -1.27707226783255 0.697699642486665 0.403557728897978 0
chr2L-17970429 0.754367168057017 -0.855694286735748 0.323850677745423 0.569302666412155 0
chr2L-17971364 0.183958378664281 -0.502407372400508 0.0242316027299743 0.876297060152707 0
chr2L-17972481 1.67549426575287 -0.779558083012416 3.13939145566427 0.0764223168210408 0
chr2L-17973786 0.664291131811774 0.99405570119186 0.658629207277825 0.417044302143087 0
chr2L-17975066 0.363015193275499 0.790047328254537 0.119006766677661 0.730114237601288 0
chr2L-17975578 -0.545949455632964 -0.482549312258673 0.391114467451307 0.531714171405952 0
chr2L-17976040 1.39513306982539 -0.701554110355443 2.19748269050877 0.138236321968747 0
chr2L-17977537 -0.360997102460628 -1.27323761941678 0.087233405230728 0.767724219398266 0
chr2L-17981047 -0.0111683830823878 -1.66200048309614 5.26652991297283e-05 0.99420973384312 0
chr2L-17981164 0.416334470373161 0.568579751651605 0.113488104770834 0.736207395819168 0
chr2L-17981573 0.238782857188669 1.64660177239564 0.0787780147105615 0.778960287865666 0
chr2L-17982253 1.24782095468946 3.6567409140407 1.93752437273159 0.1639375861327 0
chr2L-17983317 0.406934437795495 0.891241281337686 0.229791316093171 0.631678607636321 0
chr2L-17983634 1.01824788951689 0.825642675067121 1.36435297333627 0.242784495648923 0
chr2L-17984239 1.15304867569949 -0.42672179391773 1.4353605834483 0.230891576833858 0
chr2L-17987952 0.0207535668160168 -0.766482641147169 0.000471461370691983 0.982676765103375 0
chr2L-17988136 0.980564165816047 2.80370664021639 1.25400834749677 0.262788283292189 0
chr2L-17989136 2.53293613626169 3.81084552313181 4.78734262122756 0.0286696252689509 0
chr2L-17990419 2.30934273721748 1.86534212196987 4.83730816699898 0.0278503356012456 0
chr2L-17990793 1.18032394445176 -0.0307321087595906 1.2549111345707 0.2626165460127 0
chr2L-17990879 -0.368874443845433 -0.083766585452406 0.19254483037518 0.660806963699159 0
chr2L-17991073 0.214787784914182 -1.1367591726797 0.0540774705662495 0.816114249885025 0
chr2L-17991149 -0.403856313245534 -0.298689477106301 0.244087989031579 0.62126901960318 0
chr2L-17991251 0.919716608951176 2.4425411168763 1.21783493430974 0.269785965868259 0
chr2L-17992171 0.778073426302157 1.14907568687761 0.876537344458008 0.349151829977426 0
chr2L-17993022 0.807800696692107 -0.314949133193933 0.653003141285779 0.419041020138366 0
chr2L-17993238 1.75135974062256 2.48435585541756 2.40705846700855 0.12078914487291 0
chr2L-17994269 0.895225056583819 1.5327826453858 0.687580364093914 0.406988609912124 0
chr2L-17994908 1.73070541886193 2.28508940107185 2.21096396186027 0.137033021235716 0
chr2L-17996300 -0.20165247499829 -1.09846716753544 0.0295728605156098 0.863462989368978 0
chr2L-17999212 0.537764139846748 -1.25032751033184 0.199529849256884 0.655100606053629 0
chr2L-17999671 1.04189811562886 1.14163691850508 0.809286373039512 0.368331318849859 0
chr2L-18000733 0.511942434094832 0.698042780989279 0.272540378613655 0.601632733322371 0
chr2L-18001087 2.02873086048083 0.83981928300853 3.47478197149416 0.0623109329983176 0
chr2L-18002905 -0.170798335310458 -1.019177923773 0.0304376205174031 0.861500971082605 0
chr2L-18002982 0.852075342001606 1.21628642448535 0.580142465176786 0.446256484551632 0
chr2L-18003679 0.515104880801418 0.299856063753405 0.279729619750853 0.596878488273163 0
chr2L-18004197 0.542527257046633 -0.898385364266879 0.327238386880608 0.567289768627564 0
chr2L-18004649 1.3620408974349 0.581092984233717 1.7393997382301 0.187214901846845 0
chr2L-18006126 1.08057726415259 -0.382213017299333 1.64847146392941 0.199167100753863 0
chr2L-18009337 -1.2828642776529 0.342825886941812 1.06563984388275 0.301932382776524 0
chr2L-18009552 -0.99329591916703 3.11985745900767 0.941804222300314 0.331814273400406 0
chr2L-18009735 0.598782611020471 5.7974948149025 0.347024120733103 0.555802556541028 0
chr2L-18010703 -0.466318509623414 2.71404266302667 0.265528935139482 0.606346893655114 0
chr2L-18011102 0.29528445021735 0.33099776813691 0.111545803106729 0.738391077765126 0
chr2L-18012068 -1.31018801164877 1.83729257722735 1.2694581828589 0.259868349029541 0
chr2L-18012228 -0.417956281810215 3.11133297724289 0.13446534446436 0.713846413049665 0
chr2L-18012483 -1.62233044373584 2.21748914274979 2.5595466609698 0.109630016317723 0
chr2L-18012638 -0.0448860310654697 1.3679061330483 0.00314632103053158 0.955268456149753 0
chr2L-18012884 -0.667826089386619 0.34781769959439 0.688132462227651 0.406800326811594 0
chr2L-18013050 -0.148931805759439 -0.462459534060806 0.0202302919329598 0.886895784260349 0
chr2L-18013401 -0.180709622212266 0.115076174378787 0.0268949726751204 0.869733609497681 0
chr2L-18013647 1.3826880969607 2.87652310107695 1.48414707960437 0.223126798778641 0
chr2L-18014963 1.24962467111553 2.39638809940485 1.28706347655009 0.256589820570333 0
chr2L-18016026 0.598780834055894 1.64160622310018 0.394236593272826 0.53008083265391 0
chr2L-18016470 0.422360016357821 2.24283197178625 0.207481754749721 0.64874837953228 0
chr2L-18016936 0.640074359807176 2.28541337930702 0.56002724548611 0.454249265155991 0
chr2L-18017308 0.243869698378583 1.61332939722842 0.0811441238831103 0.775752875744021 0
chr2L-18017545 2.48908191853878 3.51108841634322 3.76175635262333 0.0524374707713809 0
chr2L-18019346 0.868770332727613 0.465853830708047 0.547156388438713 0.459481925672006 0
chr2L-18019712 -0.369074430869828 -0.395648687913277 0.208628137920059 0.647844786730706 0
chr2L-18019781 1.29651099251004 1.03555505676234 2.40615594692477 0.120858819752684 0
chr2L-18020060 2.53623787516389 4.39544328986127 6.3425931004466 0.011787243851755 0
chr2L-18022065 0.56537140710575 2.07413788212435 0.232405627092284 0.629745800950743 0
chr2L-18022435 0.663759621764516 1.39335325915734 0.339619495065946 0.560048938944431 0
chr2L-18023769 5.64589701778253 1.77710299868244 13.6191448249235 0.000223890645489303 1
chr2L-18026072 0.197453872723325 -1.00906215438911 0.0371235402998866 0.84721373807506 0
chr2L-18026237 1.25180654645282 0.410326312599539 1.43848882598715 0.230384037842141 0
chr2L-18026779 0.500904533285125 -0.365311701106185 0.353298996667774 0.552251562746238 0
chr2L-18029975 0.846673691050556 2.85626216620047 1.00713012735691 0.315591354683924 0
chr2L-18031787 -0.280170860186844 -0.177178762153762 0.125793858951363 0.722833606602159 0
chr2L-18032143 1.54500980179742 1.51877363130552 2.48684425380859 0.114801707826901 0
chr2L-18033616 1.27589112681935 1.56831960786159 1.96468345032092 0.161013316341747 0
chr2L-18034095 0.871899213333777 1.09963611016783 0.902803700247553 0.342031046878979 0
chr2L-18034329 1.44108271632647 3.3082212604332 2.27837657404051 0.131189130218743 0
chr2L-18035173 2.13046706093112 4.99619127747594 4.74486335825021 0.0293858872180548 0
chr2L-18038213 2.37171135312643 3.22849412657831 6.11973583107565 0.0133680776745496 0
chr2L-18039419 2.90181237680869 1.50896860384398 9.38355459017347 0.00218940609774542 0
chr2L-18041738 0.694649179246953 0.460330856958589 0.710614952085756 0.399239738279217 0
chr2L-18042302 -0.0751712794983913 0.219475384602424 0.00762856577311855 0.930399939718629 0
chr2L-18042781 1.22351056616431 2.09912840645426 1.83616367195431 0.17540125474749 0
chr2L-18043642 0.964234580539445 0.554777619486186 1.00305504925712 0.316572402854743 0
chr2L-18044013 1.49229753170359 1.87074732570025 1.96231645513471 0.161265794298261 0
chr2L-18044946 1.67754948539759 0.851957573239055 2.91624669884423 0.0876916194472542 0
chr2L-18046437 1.54006070830169 -0.247468803762658 1.78529679351416 0.181500253546948 0
chr2L-18047518 2.27867133134754 0.553199859484089 4.85440794711655 0.0275755761894575 0
chr2L-18049797 1.50638682393989 1.13172367405856 2.92457475612746 0.0872402072297469 0
chr2L-18050300 1.2248362683959 2.06156667799667 1.82497380625092 0.176722369860501 0
chr2L-18051325 -0.125716454788038 0.742694459275553 0.0242926322971844 0.876142635141884 0
chr2L-18051568 0.328882476708718 1.30971057348887 0.165896123191014 0.683785108643583 0
chr2L-18052110 0.961162371467247 0.0690138839419534 1.32018648943588 0.250558584409446 0
chr2L-18053378 1.45122770626201 1.40570765350377 2.61537907725979 0.105832231752226 0
chr2L-18054149 2.7495110440003 1.38379321437741 8.60205697857879 0.00335783535226882 0
chr2L-18055271 2.95501231474647 -0.244560241240326 7.56051683764339 0.00596608797487995 0
chr2L-18055793 2.11144859125516 0.376558467152456 4.19933548364684 0.0404398232339979 0
chr2L-18056999 2.74448514264752 2.49172226405295 8.75861904187699 0.00308142285195016 0
chr2L-18057827 2.37694985986935 1.59346762030646 7.05916619713722 0.00788606933192254 0
chr2L-18060044 -0.590182324990462 0.283119307762648 0.44628394004059 0.504104955114092 0
chr2L-18060785 -0.0923642139073374 0.246977651081075 0.0134549615409274 0.907656089342021 0
chr2L-18061202 0.628396496051797 1.55233174555504 0.602040092130438 0.437800695487233 0
chr2L-18061875 -0.749714900177037 -1.0958572952617 0.744391345190015 0.38825779470724 0
chr2L-18062243 0.278308744333238 -0.692451009313541 0.103794058954467 0.747323263686249 0
chr2L-18062586 1.19400033097278 1.12481741055157 1.88536689210149 0.169725417127175 0
chr2L-18063373 0.741119429451359 -0.161600272655123 0.57664982735808 0.447628485894062 0
chr2L-18063806 0.547374201721914 -0.591711924196567 0.248486262650834 0.618142968949947 0
chr2L-18064566 -0.306937365547116 -0.719314985308335 0.0616390141792058 0.803923917737166 0
chr2L-18064636 1.0191618407526 1.75919024980328 0.642797317830507 0.422699659450034 0
chr2L-18065429 -0.581125834996473 -0.599864843403467 0.256472909928989 0.612553734256019 0
chr2L-18065712 -1.45893412406138 -0.26927808190628 3.03888514671238 0.0812917286580817 0
chr2L-18065805 0.047450337924338 1.71436653887957 0.00304603618336952 0.955986373290172 0
chr2L-18066183 0.579430684699747 1.98078520726866 0.357085210180279 0.550129508396559 0
chr2L-18067387 2.10326029926661 0.0801787597409476 2.9908872330156 0.0837342789978564 0
chr2L-18069607 0.632226509721168 -1.19610243994192 0.328495128355424 0.566546557490313 0
chr2L-18070725 0.280326022335555 -0.347250846528606 0.0642871792440127 0.799843873550421 0
chr2L-18071568 0.234221042096349 -0.716460261605953 0.0399340619125237 0.841609559459735 0
chr2L-18072959 1.97379927793244 -0.130477266603886 4.06512031191283 0.0437775663433726 0
chr2L-18075169 1.15705019238382 0.142922918347739 1.05952700143414 0.303323089736303 0
chr2L-18075895 2.84777204109055 2.13194152616179 6.23793917580204 0.0125041894375236 0
chr2L-18077720 0.98624898122684 1.21816826645294 1.28523626392646 0.256927706053995 0
chr2L-18078437 0.710501382682947 -0.267726121324989 0.763811057262841 0.382138487271685 0
chr2L-18079605 0.523442914561312 1.15639792157827 0.230951506084574 0.630819196897643 0
chr2L-18080263 -0.0666886773674424 0.884220379176545 0.00705329569613755 0.933069231357784 0
chr2L-18081055 -0.0948754136823017 -1.05765888688343 0.00492198337866601 0.944068819635648 0
chr2L-18081484 0.421473685434755 0.022293783651116 0.0959390703987291 0.756758433057663 0
chr2L-18082035 0.800780942605671 -0.0409270844844567 0.365379706090068 0.545533558995806 0
chr2L-18082931 1.01522099636731 1.11657518593498 0.803583780515627 0.370024033449771 0
chr2L-18084332 -0.835773192240854 -1.02718901025253 0.422635658359424 0.515624823306678 0
chr2L-18084655 0.0147086055222593 0.233227430795524 0.000168620933021835 0.98963943116619 0
chr2L-18085867 2.00377351884019 -0.0999712220028482 4.54734402533284 0.0329698510283662 0
chr2L-18086963 1.85991185429879 1.18920741222566 4.71451268473098 0.0299090416818751 0
chr2L-18087806 3.07503842420863 0.355926302939304 10.1704615780825 0.00142708543775609 0
chr2L-18089934 1.67303485050651 -0.481279222516148 3.62581552582913 0.0568896837832684 0
chr2L-18091616 1.51897314710697 1.23451931928475 2.68502222838107 0.101295812194858 0
chr2L-18093374 1.04326997943277 2.25828648493011 0.901271477109963 0.342441010069217 0
chr2L-18094390 -0.280768882752023 0.243174603087447 0.0857176493856944 0.769693552616071 0
chr2L-18094849 0.0734688597410989 -0.662997366583251 0.00814716557864148 0.928079294060213 0
chr2L-18095558 0.138815238920435 -0.238151475064795 0.024233940650515 0.876291140773157 0
chr2L-18096146 2.03038956344751 0.691844880152369 4.21067771506832 0.0401702848591963 0
chr2L-18097827 -0.130990493652066 -0.603955509975618 0.0128446795833121 0.909765468893509 0
chr2L-18097882 1.4358111410486 2.45258600283724 1.03162348881666 0.309777661656598 0
chr2L-18098714 4.39665849708037 5.26155086283893 9.99745535082245 0.00156756681746153 0
chr2L-18100674 1.76057130251845 3.87160809206418 2.48926024294198 0.11462559066686 0
chr2L-18101294 1.18718156170216 3.3186220504955 1.68636618624264 0.19408067925737 0
chr2L-18101964 0.56004260224572 0.694855033374834 0.433121657311972 0.510461160584151 0
chr2L-18104203 1.73764152852529 0.186490768528493 3.04718944464793 0.0808769916259204 0
chr2L-18107636 1.50056274375684 2.43660631682959 1.93031223566894 0.164724288793284 0
chr2L-18109014 -0.0128526572752166 0.869688261126701 0.000231197830615315 0.987868480394003 0
chr2L-18109443 0.619302361584638 1.06961091753803 0.517415958508441 0.471946046804515 0
chr2L-18111619 0.654222808735522 -0.726573564156556 0.519959365125623 0.47085901618439 0
chr2L-18112519 -0.409157629308817 -1.5050749039482 0.0586706695261725 0.808609472925523 0
chr2L-18113380 0.215108329570489 -1.30074737909693 0.0438661032904397 0.834102925356267 0
chr2L-18114951 3.87547392933436 0.140073472196057 11.4954064345078 0.000697684005808798 1
chr2L-18117221 0.264062384642145 -0.517343086239763 0.0749487140618075 0.784263202720126 0
chr2L-18117962 -0.266143932783436 0.296543271012966 0.0996353940474348 0.752267614877478 0
chr2L-18118582 -0.576488274522834 -0.672160165679625 0.29789058142438 0.585207868663716 0
chr2L-18118915 0.534593678095195 -0.558459076724723 0.194541297888689 0.659163508712528 0
chr2L-18119669 1.03068673641212 0.410344403250501 1.25065951681533 0.263426550529615 0
chr2L-18122184 -0.0139214210898043 1.16532010898228 0.000299609409110779 0.986189923017415 0
chr2L-18122543 0.104521463368257 1.3773767558017 0.0148033160644534 0.903161261216899 0
chr2L-18122903 -0.813807028954753 0.0950860283533314 0.868261070398605 0.351437168071293 0
chr2L-18123066 1.41345492345892 1.62189975561903 2.28348661508519 0.130757630406476 0
chr2L-18124551 -0.532862942260928 -0.406449002254813 0.462368506275191 0.496519124051549 0
chr2L-18124959 -0.857431428989319 0.0592055411970787 1.11828304191943 0.290288459995798 0
chr2L-18125212 0.30535148704941 0.938770643941327 0.0847248308913873 0.770993729359668 0
chr2L-18125536 0.0178549946930793 0.224520918859061 0.000300377233886095 0.986172240204987 0
chr2L-18125621 0.85780116764111 2.72593386543066 0.579460116552191 0.446524015836231 0
chr2L-18126488 1.44914541411874 2.98668128943999 1.28736159599507 0.256534744798705 0
chr2L-18128223 -0.0834472353554136 -1.13820201536978 0.00379557457830204 0.950874819089231 0
chr2L-18129184 0.533578238419732 -1.35789359747574 0.167956302894603 0.681934529558254 0
chr2L-18131231 0.0711155756826465 -0.698926179750129 0.00161105099534975 0.967983186513548 0
chr2L-18132557 -0.477229211716907 -0.646454875495507 0.104588716294692 0.746390975826389 0
chr2L-18133064 0.292312993932308 -0.311791036054044 0.126776504139028 0.721797966121745 0
chr2L-18134819 -0.530287138608335 -1.05157613389348 0.251162854780639 0.616257463317502 0
chr2L-18135102 -0.995144219407602 -0.308708933393402 1.4610390869609 0.226764863506871 0
chr2L-18135311 0.0899805878019163 1.66933384601138 0.0118960389064724 0.913147791145151 0
chr2L-18135842 -1.69839140721956 -0.219782247359383 4.30805110167867 0.0379323943245175 0
chr2L-18136287 0.0625287983377481 -0.326860624574474 0.00350134212224162 0.952815000009538 0
chr2L-18136812 0.0883048434984417 0.492950688226734 0.0056315182025628 0.94018014751711 0
chr2L-18137045 -0.470281157155929 -0.157015520440216 0.150060114553224 0.698477917310026 0
chr2L-18137895 -0.823566326325171 0.458174419608137 1.06404960258883 0.302293378386382 0
chr2L-18137942 -0.062606305061819 3.61873320371201 0.00524945609013594 0.942241303990767 0
chr2L-18138687 0.113905927339393 4.69655366149837 0.0148537180575588 0.902997357386668 0
chr2L-18139377 -1.3680033218482 2.07639051483613 2.50217481260055 0.113689202670901 0
chr2L-18140641 0.397304379694037 -0.172927982965864 0.207870829306859 0.648441369082305 0
chr2L-18140852 0.173374249159262 1.24094910081689 0.0407434926846211 0.840033855697264 0
chr2L-18141162 -0.843989473785912 0.886843298697622 0.793024297635923 0.373187208133728 0
chr2L-18141364 -0.38462557019214 1.88602249247826 0.139767218355523 0.708512538459091 0
chr2L-18142332 -1.37468019356924 -0.889650232333349 2.28621062670835 0.130528257660174 0
chr2L-18143122 -1.12820101595792 -0.163835831154169 1.15200317195415 0.283130207902082 0
chr2L-18143131 -0.0366315291366349 2.36722493459278 0.00109707947092375 0.973577147389173 0
chr2L-18143775 -1.68897088304918 0.126504509354956 2.52517088863533 0.112042642022047 0
chr2L-18143807 -0.183442785254156 3.14618478143711 0.0355051758000542 0.850541017578657 0
chr2L-18144907 -0.641648517507064 1.49410907429498 0.486204848176042 0.485625136763561 0
chr2L-18145070 -0.87750571450093 0.17065911536339 0.932170676237419 0.334299510731149 0
chr2L-18145124 -1.11134878467726 0.109362901307078 0.736888740266816 0.390659351947884 0
chr2L-18145168 -0.899903851446925 2.70671017958028 0.58432991037516 0.444620121454071 0
chr2L-18145384 0.143121915555276 4.76591084146334 0.0148658897670089 0.902957818143955 0
chr2L-18145883 -0.0338424221595646 4.94226198483355 0.00105181224893158 0.974127818684321 0
chr2L-18146900 -0.861808567439113 1.74091262056482 0.87898695632083 0.348479294060411 0
chr2L-18147318 -0.67727881757666 1.15895969149948 0.71971459668973 0.396237542562716 0
chr2L-18148415 0.54953456906667 3.44175009897528 0.387918605382701 0.533395505032654 0
chr2L-18149230 -0.581235643045596 1.23021411674166 0.480002755725711 0.488421068394833 0
chr2L-18149334 -0.795489126992501 3.79854709431624 0.532599567702036 0.4655159930788 0
chr2L-18149894 -0.339527784399573 4.70405804102171 0.0678433850589499 0.794503083113967 0
chr2L-18150177 0.838875394400741 4.30651928357301 0.383639935466988 0.53566161344531 0
chr2L-18152241 0.215078552410514 2.69931685684869 0.0602578846388526 0.806088806684322 0
chr2L-18153080 -0.0546183235733279 1.59237820507175 0.00435733283874828 0.947369787151076 0
chr2L-18153470 -1.43322991316135 -0.565174703566672 2.75945627246251 0.0966810915121953 0
chr2L-18154334 -0.249434667012677 0.228313989586212 0.0753932605250367 0.78364021508801 0
chr2L-18154564 -1.30813159505248 -0.716960293566114 1.68740903030581 0.193942868413865 0
chr2L-18155290 -0.749301598399482 -0.0398316621514498 0.53625834413522 0.463987540043945 0
chr2L-18155475 0.307466180972107 2.41752350131635 0.0929654030149187 0.760440575879682 0
chr2L-18156344 -0.546286892531907 -0.243760649945927 0.326640262678557 0.567644152496752 0
chr2L-18157756 -0.0764104170764188 0.365341534193663 0.0071621631743195 0.932555894366991 0
chr2L-18158545 0.790509050139648 0.743558186693986 0.331342882404023 0.564869418154177 0
chr2L-18159186 -0.856161411888386 -0.278211878827245 1.09488416818962 0.295391563172027 0
chr2L-18159515 -0.53004815504471 -0.0437269818955611 0.410559798538076 0.521685510422698 0
chr2L-18160076 -0.316599967475272 -0.427692981981164 0.159990267581317 0.689165477335403 0
chr2L-18160637 0.79793139244781 -0.71063547910542 0.36264541507594 0.547040697892663 0
chr2L-18161180 0.303867915441515 -1.63850802419566 0.0593686562531497 0.807496601770843 0
chr2L-18161478 1.03358815881963 -0.287122375566842 1.10498764177895 0.29317412516782 0
chr2L-18162485 1.04034239536129 -0.0812912666042965 1.56757070322889 0.210560157487661 0
chr2L-18163677 -0.431811141278298 -0.357410148601749 0.201279217960261 0.653690273462547 0
chr2L-18163931 1.20577273756399 1.76369343383539 1.04046181869542 0.307714089428193 0
chr2L-18164801 0.369744749363092 -0.0706162000246371 0.138537173256204 0.709739612360582 0
chr2L-18165154 0.703496768869622 0.468362423417838 0.743095634427086 0.388671037003293 0
chr2L-18167958 0.992088076356154 1.29666379509967 0.915933390707885 0.338545001445863 0
chr2L-18168468 -0.0959816268158916 -0.657264403615764 0.00678840546535975 0.93433517217709 0
chr2L-18168482 2.38944796276751 0.658795102471905 5.45200861250327 0.0195458414738193 0
chr2L-18169351 1.5144694685725 -0.40284981547346 2.96294740906199 0.085192515823334 0
chr2L-18169837 0.142402985707147 -1.35567397937388 0.0162947182619266 0.898425353641636 0
chr2L-18170009 1.21555041235635 0.0802931592000416 0.656368170741523 0.417845051185801 0
chr2L-18170682 0.325966330964037 -1.27576985062514 0.0553993585355217 0.813921038331836 0
chr2L-18170927 0.727731902896083 -1.08287549096835 0.370125880417947 0.542935660527003 0
chr2L-18171281 2.2663978274474 0.815457855850577 4.31203811887052 0.0378435963391059 0
chr2L-18172947 2.24828286593076 0.50186024834185 5.56866031500017 0.0182847452514841 0
chr2L-18174739 0.505837316904777 -0.397870793560786 0.384616161966558 0.535143039829765 0
chr2L-18175031 1.43457991603295 0.860698230134267 2.71544621491648 0.099381176866171 0
chr2L-18175364 2.75705682845573 0.861918919975882 7.86908190355851 0.00502871786813201 0
chr2L-18180837 0.0821150122814307 0.190550391350119 0.00992335092921803 0.920649177007587 0
chr2L-18181739 -0.748276210333421 -0.190014545264136 0.691579672827211 0.405627594625076 0
chr2L-18183334 0.575609212342412 0.130710948925532 0.289860207905433 0.590310126250412 0
chr2L-18183840 0.501283884352309 1.27023889326693 0.381481528688743 0.536811411905992 0
chr2L-18184980 0.812838857431935 1.85966523338065 0.846949957790049 0.357416614281308 0
chr2L-18186127 0.857524918388875 0.383613406099296 1.08298473032731 0.298030809762585 0
chr2L-18186703 2.3951557290043 0.00775476761048894 4.4836621560942 0.0342203200292961 0
chr2L-18187577 0.663470009733522 0.765635891585394 0.443075867197661 0.505641589273787 0
chr2L-18188077 1.34746899099567 2.99754516931407 1.73934986505373 0.187221224219179 0
chr2L-18189381 0.851797168620295 1.05900576975899 0.492348952140684 0.482881357651246 0
chr2L-18191503 3.22278151159482 -0.479850805673349 9.50173719679031 0.00205277455629761 0
chr2L-18192998 1.29468559530024 1.31340087737374 2.46196434674123 0.116632840694019 0
chr2L-18194626 0.563323614278867 3.18190132372517 0.424655295837992 0.514623235179931 0
chr2L-18195837 -0.453932027803094 1.47049694697511 0.322744249778668 0.56996309993317 0
chr2L-18196398 -0.378211701229263 0.296591994724176 0.229568945194246 0.631843633461288 0
chr2L-18197007 1.70227032743821 0.0559395549861301 3.86603810178072 0.0492727036338132 0
chr2L-18198129 1.35694726634102 2.10430121439577 1.55561361403775 0.212308629024797 0
chr2L-18199944 1.00927333445173 4.12053088324446 0.794396748535043 0.372773947694334 0
chr2L-18200892 0.980139969298502 3.60945330027807 0.9222176552444 0.336893361370193 0
chr2L-18202385 0.638012292525646 2.54483927967383 0.502153164011323 0.478555565378222 0
chr2L-18203356 0.149337898379217 0.40790678019337 0.0242706741595269 0.876198173592544 0
chr2L-18203787 1.52922640657041 0.969586109902332 2.12731861769697 0.144693676020009 0
chr2L-18204769 0.793170652376869 0.294408386750405 0.728910963942892 0.393236415361964 0
chr2L-18205445 1.68159031616008 1.90981475442387 2.23182527835261 0.135194053349157 0
chr2L-18206834 1.63033596255 0.423829205071445 1.77034859967688 0.183338942968845 0
chr2L-18208199 1.00985710425302 -1.25049582263517 0.886351636843597 0.346467898387091 0
chr2L-18209205 0.611173231232811 0.224019809841155 0.549316400332339 0.458597147162637 0
chr2L-18209805 -0.772583621922843 0.518163156117857 0.630725120553229 0.427089459644553 0
chr2L-18210069 0.565473860720879 2.34781488433984 0.257676452669244 0.611720975461984 0
chr2L-18210772 -1.09909415784869 0.131405015080207 0.710413697068838 0.399306508703923 0
chr2L-18210808 0.841788673164802 1.37134273197984 0.577903853742045 0.447135118215084 0
chr2L-18211785 3.18439121881046 1.64328523187539 10.0673977723764 0.00150916031645151 0
chr2L-18213720 0.78717221511924 -0.507582952088954 0.879063056765311 0.348458429041175 0
chr2L-18213967 3.18346152592885 1.96606518559929 10.6846292543064 0.00108029382898625 0
chr2L-18216013 2.24461657435043 1.49320824585493 2.34127312890356 0.125986550283071 0
chr2L-18217808 1.38394173768323 1.51306551010295 1.10166065126466 0.293901949443675 0
chr2L-18218362 0.763367985465933 1.5584559135809 0.413250802765324 0.520324120827888 0
chr2L-18219030 1.27835233753503 1.19634141873329 1.74234964934043 0.18684138583292 0
chr2L-18219716 1.06889341084573 0.591200393001151 1.48102596644361 0.223614069310161 0
chr2L-18220366 1.37456019386301 0.44996746747648 2.45863454410235 0.116880347675636 0
chr2L-18220743 2.71079829906415 2.66817444705153 8.14721525623062 0.00431273378978434 0
chr2L-18222331 0.781386946778132 -0.580579029439817 0.737969606413256 0.390312062840919 0
chr2L-18222561 1.44804581843567 2.09158082438848 2.35630220984462 0.12477765051105 0
chr2L-18223798 0.107051267181802 -1.12850877837845 0.0122823497694289 0.911754515185047 0
chr2L-18223805 2.10991872514699 0.0194146395099901 5.50742696081194 0.0189358843585673 0
chr2L-18227035 1.89224837042411 1.83386893991433 3.70749504462696 0.0541686276864255 0
chr2L-18228364 0.804728935722817 -0.0194376407413585 0.907915756664904 0.340668035245522 0
chr2L-18228812 1.04702026576897 2.73778342926817 1.3705428684932 0.241718633295558 0
chr2L-18230835 0.459387235007364 3.58922679852858 0.238724802791587 0.625128650126813 0
chr2L-18231841 -0.190814830366847 2.72809136562403 0.0510416315335931 0.821260569351 0
chr2L-18232330 -0.104624009955754 1.60921253550419 0.0138271878845586 0.906393270785119 0
chr2L-18233022 -0.328388029508282 -0.0265758183686268 0.157427061891153 0.691536490695352 0
chr2L-18233248 0.683053117748885 1.03513202714784 0.573606086945831 0.448829501236603 0
chr2L-18234124 1.54600121775449 1.90408472205314 2.87222803220758 0.090120030382955 0
chr2L-18236046 -0.237880242476597 1.01411002800843 0.0659122442184881 0.797384276991723 0
chr2L-18236755 -0.145618607238145 0.0544173356813525 0.0330921793912435 0.855651347711187 0
chr2L-18240246 3.04332935950292 0.35042297956389 7.82088591628716 0.00516458737727236 0
chr2L-18242500 -0.939765035524333 0.647140776838512 0.778695060877789 0.377540533877884 0
chr2L-18242538 0.580264730934744 3.06912309954507 0.257289034196852 0.611988771838023 0
chr2L-18243195 -0.747749004784215 0.780079763959039 0.481709154767087 0.487649158052735 0
